Event	ID	Name			Wwise Object Path	Notes
	954432813	titanboss_R_laser_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\titanboss_R_laser_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_R_laser_loop\titanboss_R_laser_loop_03		17477
	954729624	step_shallow_water_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_shallow_water_06_A3D525DD.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Footstep Material\step_material\water\step_shallow_water_06		8286
	955952960	item_use_bugWingFlapLoop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_bugWingFlapLoop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_bugWingFlapLoop\item_use_bugWingFlapLoop_03		19914
	957349793	bellBody_impact_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bellBody_impact_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_impact\bellBody_impact_03		17120
	958505364	newtShopkeep_VO_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\newtShopkeep_VO_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Newt\newtShopkeep_VO\newtShopkeep_VO_03		14419
	958675352	greater_wisp_idle_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\greater_wisp_idle_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Greater_Wisp\greater_wisp_idle\greater_wisp_idle_01		28800
	959586782	item_proc_missile_fire_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_missile_fire_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_missile_fire\item_proc_missile_fire_04		14305
	959764453	lemurianBruiser_spawn_VO_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_spawn_VO_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_VO\lemurianBruiser_spawn_VO\lemurianBruiser_spawn_VO_03		22574
	961942620	MULT_walk_loop_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_walk_loop_01_A717E084.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_move_loop\MULT_walk_loop_01		32963
	963399981	lemurian_bodyfall_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_bodyfall_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_bodyfall\lemurian_bodyfall_03		9831
	963552743	titanboss_shift_shoot_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\titanboss_shift_shoot_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_shift_shoot\titanboss_shift_shoot_01		26777
	964097539	titanboss_idle_loop_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\titanboss_idle_loop_07_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_idle_loop\titanboss_idle_loop_07		14268
	964406932	item_proc_phasing_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_phasing_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_phasing\item_proc_phasing_06		28307
	965525581	clayboss_R_mulch_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_R_mulch_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_R_mulch_loop\clayboss_R_mulch_loop_02		43257
	965892300	beetle_guard_attack2_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_attack2_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleGuard\beetle_guard_attack2\beetle_guard_attack2_02		51114
	966106654	step_shallow_water_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_shallow_water_02_9948099C.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Footstep Material\step_material\water\step_shallow_water_02		10259
	967827874	beetle_guard_impact_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_impact_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\BeetleQueen\beetle_queen_impact\beetle_guard_impact_04		4084
	967961768	clayboss_impact_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_impact_07_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_impact\clayboss_impact_07		9797
	968058165	step_land_metal_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_land_metal_03_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Footstep Material\land_material\metal\step_land_metal_03		6047
	968440944	env_gooWaterFall_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\env_gooWaterFall_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Environment\env_gooWaterfall_loop\env_gooWaterFall_loop_03		49574
	969422682	frog_song_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\frog_song_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_dark_rain\frog_song\frog_song_01		49048
	970518680	lemurian_fireball_flight_loop_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_fireball_flight_loop_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_fireball_flight_loop\lemurian_fireball_flight_loop_04		14095
	971382710	beetle_guard_attack1_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_attack1_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleGuard\beetle_guard_attack1\beetle_guard_attack1_02		46573
	972917670	clayboss_impact_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_impact_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_impact\clayboss_impact_06		7139
	973594549	clayboss_m2_explo_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_m2_explo_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_m2_explo\clayboss_m2_explo_03		10759
	974258525	lemurian_spawn_land_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_spawn_land_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_spawn_land\lemurian_spawn_land_01		5621
	975878651	vagrant_idle_VO_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\vagrant_idle_VO_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Vagrant\vagrant_VO\vagrant_idle_VO\vagrant_idle_VO_03		30335
	975936803	item_use_meteor_impact_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_meteor_impact_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_meteor_impact\item_use_meteor_impact_06		43413
	976077843	char_engi_M2_throw_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_engi_M2_throw_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Engineer\engi_M2_throw\char_engi_M2_throw_02		4854
	977355877	drone_attack_v2_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\drone_attack_v2_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Drone\drone_attack\drone_attack_v2_02		4736
	977516452	clayboss_step_legMove_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_step_legMove_01_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_step_legMove\clayboss_step_legMove_01		8501
	977835201	bellBody_idle_VO_08	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bellBody_idle_VO_08_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_VO\bellBody_idle_VO\bellBody_idle_VO_08		21111
	978538625	step_snow_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_snow_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_attackLand_material\snow\step_snow_02		3020
	978849354	UI_podImpactPre_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_podImpactPre_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Objects\UI_podImpactPre\UI_podImpactPre_03		5925
	979222795	ror2_char_mage_m2_ice_spear_shoot_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_mage_m2_ice_spear_shoot_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Mage\mage_skill_variants\mage_m2_iceSpear_shoot\ror2_char_mage_m2_ice_spear_shoot_03		33888
	979856007	lemurianBruiser_m2_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m2_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m2_loop\lemurianBruiser_m2_loop_02		10795
	980388508	jellyfish_chase_loop_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\jellyfish_chase_loop_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Jellyfish\jellyfish_chase_loop\jellyfish_chase_loop_05		17118
	980602774	MULT_m1_snipe_chargeUp_v2_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_m1_snipe_chargeUp_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_m1_snipe_charge\MULT_m1_snipe_chargeUp_v2_01		21104
	981142229	item_proc_hoof_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_hoof_06_57150A30.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_hoof\item_proc_hoof_06		4830
	981159833	UI_achievementUnlock_enhanced_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_achievementUnlock_enhanced_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\UI_achievementUnlock_enhanced\UI_achievementUnlock_enhanced_03		99802
	981281155	UI_teleport_off_map_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_teleport_off_map_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\UI_teleport_off_map_01		62839
	981425799	char_merc_m1_hard_swing_v2_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_merc_m1_hard_swing_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Merc\merc_m1_hard_swing\char_merc_m1_hard_swing_v2_01		8694
	981658911	char_merc_R_start_end_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_merc_R_start_end_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Merc\merc_R_end\char_merc_R_start_end_01		13264
	982908020	beetle_guard_step_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_step_04_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleGuard\beetle_guard_step\beetle_guard_step_04		5019
	983132739	item_proc_bounceChainPull_05_v2	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_bounceChainPull_05_v2_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_bounceChainPull\item_proc_bounceChainPull_05_v2		6087
	985724778	ror2_char_mult_m1_grenade_launcher_shoot_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_mult_m1_grenade_launcher_shoot_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_m1_variants\MULT_m1_grenade_launcher_shoot\ror2_char_mult_m1_grenade_launcher_shoot_03		20614
	986869344	item_proc_bleedonhit_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_bleedonhit_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_bleed\item_proc_bleedonhit_05		7906
	987573807	env_desertSun_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\env_desertSun_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_desert\env_desert_sun_loop\env_desertSun_loop_02		86603
	987890856	bison_idle_graze_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bison_idle_graze_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Bison\bison_idle_graze\bison_idle_graze_04		13955
	988683303	golem_idle_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\golem_idle_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Golem\golem_idle\golem_idle_01		28457
	989209823	item_proc_personal_shield_recharge_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_personal_shield_recharge_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_personal_shield_recharge_01		31101
	989470749	step_stone_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_stone_04_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_step_material\rock\step_stone_04		4149
	990951391	vagrant_attack1_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\vagrant_attack1_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Vagrant\vagrant_attack1_spawn\vagrant_attack1_spawn_01		8154
	991065292	ror2_char_engi_seekerMissile_explode_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_engi_seekerMissile_explode_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Engineer\engi_seekerMissile\engi_seekerMissile_explode\ror2_char_engi_seekerMissile_explode_01		40365
	991746834	bandit_shift_jump_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bandit_shift_jump_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Bandit\bandit_shift_jump\bandit_shift_jump_01		13124
	991787127	char_merc_sword_swing_v2_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_merc_sword_swing_v2_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Merc\merc_sword_swing\char_merc_sword_swing_v2_06		6582
	992187742	ror2_ui_artifact_deselect_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_ui_artifact_deselect_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\UI_artifactDeselect\ror2_ui_artifact_deselect_01		11662
	992440381	item_proc_igniteOnKill_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_igniteOnKill_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_igniteOnKill\item_proc_igniteOnKill_01		17151
	992610931	UI_xp_gain_v2_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_xp_gain_v2_02_D4B5828F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\UI_xp_gain\UI_xp_gain_v2_02		4640
	992902805	char_healing_drone_heal_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_healing_drone_heal_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Drone_Healing\healing_drone_heal_loop\char_healing_drone_heal_03		17698
	993493386	item_proc_crit_heal_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_crit_heal_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_crit_heal\item_proc_crit_heal_02		12650
	993653006	bellBody_idle_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bellBody_idle_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_idle_loop\bellBody_idle_loop_03		50762
	994930638	vagrant_attack1_shoot_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\vagrant_attack1_shoot_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Vagrant\vagrant_attack1_shoot\vagrant_attack1_shoot_04		17346
	995994329	step_land_shallow_water_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_land_shallow_water_05_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Footstep Material\land_material\water\step_land_shallow_water_05		9534
	996113104	item_use_crit_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_crit_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_crit_loop\item_use_crit_loop_03		44592
	996501113	lemurianBruiser_impact_VO_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_impact_VO_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_VO\lemurianBruiser_impact_VO\lemurianBruiser_impact_VO_04		12467
	996950972	frog_song_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\frog_song_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_dark_rain\frog_song\frog_song_02		64947
	997229924	huntress_m2_flight_loop_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\huntress_m2_flight_loop_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Huntress\huntress_m2_flight_loop\huntress_m2_flight_loop_05		7584
	998694379	titanboss_R_laser_shoot_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\titanboss_R_laser_shoot_01_E3C1FB60.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_R_laser_shoot_01		31361
	999593943	item_proc_novaonheal_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_novaonheal_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_novaonheal_spawn_01		22029
	999986713	UI_artifactKey_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_artifactKey_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\UI_artifactKey_spawn_01		40435
	1000358997	imp_idle_VO_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_idle_VO_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Imp\Imp_VO\imp_idle_VO\imp_idle_VO_03		15313
	1002057811	MULT_shift_hit_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_shift_hit_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_shift_hit\MULT_shift_hit_04		13181
	1002083929	char_merc_m1_hard_swing_v2_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_merc_m1_hard_swing_v2_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Merc\merc_m1_hard_swing\char_merc_m1_hard_swing_v2_04		8622
	1002923922	beetle_worker_attack_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_worker_attack_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleWorker\beetle_worker_attack_01		18538
	1003116540	UI_item_pickup_v2_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_item_pickup_v2_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\UI_item_pickup\UI_item_pickup_v2_04		11330
	1003860823	golem_impact_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\golem_impact_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_impact\golem_impact\golem_impact_03		9002
	1004556454	wisp_impact_sweetener_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\wisp_impact_sweetener_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Greater_Wisp\greater_wisp_impact_sweetener\wisp_impact_sweetener_05		10442
	1004850208	hermitCrab_idle_VO_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\hermitCrab_idle_VO_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\HermitCrab\hermitCrab_VO\hermitCrab_idle_VO\hermitCrab_idle_VO_02		9570
	1004926075	UI_podSteamBurst_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_podSteamBurst_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Objects\UI_podSteamBurst\UI_podSteamBurst_04		17386
	1004961939	golem_clap_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\golem_clap_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Golem\golem_clap\golem_clap_02		29013
	1005825431	beetle_queen_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_queen_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\BeetleQueen\beetle_queen_spawn\beetle_queen_spawn_01		66414
	1005846353	wGolemHit	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\wGolemHit_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_impact\wGolemHit		13166
	1005984644	char_bandit_M2_shot_v2_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_bandit_M2_shot_v2_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Bandit\bandit_M2_shot\char_bandit_M2_shot_v2_04		8064
